发生样点纬度,发生样点经度,Mean Diurnal Range (Mean of monthly (max temp - min temp)),Precipitation of Coldest Quarter,Precipitation of Wettest Month,Precipitation of Driest Quarter,Annual Precipitation,Annual Mean Temperature,Mean Temperature of Driest Quarter,Precipitation of Driest Month,Temperature Annual Range (BIO5-BIO6),Min Temperature of Coldest Month,Precipitation Seasonality (Coefficient of Variation),Precipitation of Wettest Quarter,Temperature Seasonality (standard deviation ×100),Max Temperature of Warmest Month,sd_poxiang,Isothermality (BIO2/BIO7) (×100),Mean Temperature of Warmest Quarter,Precipitation of Warmest Quarter,Mean Temperature of Coldest Quarter,NDVI,EVI,lai,lst,PET,sd_dem,sd_poxiang,sd_podu,label,year
36.921369,121.130629,7.96666669845581,34,189,34,726,11.258333206176758,-1.01666677,10,33.099998474121094,-6.300000191,98.83013153076172,441,960.811279296875,26.799999237060547,65.55604553222656,24.068479537963867,22.39999961853028,437,-1.01666677,0.4549739130434783,0.2801260869565217,0.0006282608695652,1.46375,32.81462119473196,228,65.55604553222656,2.804410457611084,0,2019
34.881722,116.060235,10.324999809265137,35,189,35,675,14.262499809265137,1.4500000476837158,10,36.20000076293945,-4.900000095,96.93106842041016,400,998.3193359,31.299999237060547,338.1985778808594,28.5221004486084,26.21666717529297,400,1.4500000476837158,0.4842913043478261,0.3349565217391305,,1.480825581395349,34.56752200127236,46,338.1985778808594,4.99080753326416,0,2019
37.749013,118.225917,10.699999809265137,19,195,19,582,13.241666793823242,-1.033333421,6,39.09999847412109,-7.800000191,119.88096618652344,399,1095.7373046875,31.299999237060547,11.309931755065918,27.3657283782959,26.03333282470703,399,-1.033333421,0.3789652173913043,0.2539217391304348,0.0005543478260869,1.475608888888889,35.597998419515314,13,11.309931755065918,3.548659086227417,0,2019
35.350018,119.482164,8.083333015441895,40,224,40,855,12.975000381469728,0.9166666865348816,11,33.20000076293945,-4.699999809,96.04837036132812,509,949.615966796875,28.5,97.12501525878906,24.347389221191406,24.100000381469727,508,0.9166666865348816,0.2481913043478261,0.1364478260869565,0.0003945652173913,1.474209090909091,32.61855398803953,20,97.12501525878906,7.448564052581787,0,2019
37.715731,118.585432,10.375,21,193,21,595,13.154166221618652,-1.083333254,6,38.59999847412109,-7.699999809,115.6663589477539,396,1090.890869140625,30.89999961853028,135,26.87823867797852,25.88333320617676,396,-1.083333254,0.1979652173913043,0.1012869565217391,0.0002391304347826,1.4689795454545456,35.458566205804225,6,135,0.656958818435669,0,2019
34.95204,117.854212,10.774999618530272,42,201,42,721,13.720832824707031,0.8499999642372131,10,36.20000076293945,-5.800000191,101.17720794677734,463,992.507080078125,30.39999961853028,136.2730255126953,29.765193939208984,25.41666603088379,463,0.8499999642372131,0.3897739130434782,0.2519913043478261,0.0006173913043478,1.4932162790697674,33.67708513897241,91,136.2730255126953,14.470165252685549,0,2019
35.5568,115.489401,10.69166660308838,26,174,26,603,13.945833206176758,0.8166666626930237,7,37.09999847412109,-5.699999809,101.29655456542967,369,1019.2877807617188,31.39999961853028,45,28.81850814819336,26.08333396911621,365,0.8166666626930237,0.248295652173913,0.1434782608695652,,1.48747,34.3135498541957,52,45,9.43996524810791,0,2019
37.381248,118.293706,10.708333015441896,22,196,22,600,13.462499618530272,-0.683333337,6,38.70000076293945,-7.5,114.74434661865234,397,1081.4827880859375,31.200000762939453,293.9624938964844,27.67011070251465,26.08333396911621,397,-0.683333337,0.4043565217391304,0.2709739130434783,0.0005619565217391,1.4725977272727273,35.28548425746988,19,293.9624938964844,4.565700531005859,0,2019
36.659461,119.579384,10.19166660308838,29,193,29,682,12.537500381469728,-0.549999952,9,36.70000076293945,-7.400000095,101.96754455566406,420,1011.1719360351562,29.299999237060547,147.2647705078125,27.77020835876465,24.38333320617676,420,-0.549999952,0.496895652173913,0.3474652173913043,,1.4721,33.93079823190572,9,147.2647705078125,7.685398578643799,0,2019
35.088936,118.403073,10.024999618530272,42,232,42,803,13.337499618530272,0.466666579246521,12,35.79999923706055,-5.800000191,103.6727523803711,518,998.6357422,30,264.8055725097656,28.00279235839844,25.14999961853028,518,0.466666579246521,0.2975260869565218,0.1766695652173913,0.00041,1.4750642857142855,30.989329025211635,71,264.8055725097656,2.563905715942383,1,2020
36.666395,117.07632,9.199999809265137,25,234,25,735,13.766666412353516,-0.083333336,7,37.20000076293945,-5.900000095,113.82072448730467,484,1067.81494140625,31.299999237060547,45,24.731182098388672,26.299999237060547,484,-0.083333336,0.2858304347826087,0.1731869565217391,,1.4830454545454546,34.1384742680604,79,45,6.216868877410889,1,2020
36.652264,116.901057,9.300000190734863,22,228,22,712,13.80833339691162,0.0166666507720947,6,37.10000228881836,-5.900000095,114.94151306152344,472,1063.13818359375,31.200000762939453,97.12501525878906,25.06738471984864,26.31666755676269,472,0.0166666507720947,0.2876173913043479,0.1647739130434782,,1.4798707317073172,34.219231207790564,23,97.12501525878906,3.740084171295166,1,2020
36.678665,116.987106,9.06666660308838,29,236,29,749,14.100000381469728,0.216666579246521,9,37,-5.400000095,112.19989013671876,490,1069.228759765625,31.600000381469727,152.7446746826172,24.504505157470703,26.64999961853028,490,0.216666579246521,0.2607217391304348,0.1419086956521739,,1.4852727272727273,34.1948655078338,47,152.7446746826172,8.55834674835205,1,2020
36.680731,117.065233,9.199999809265137,22,228,22,713,14.016666412353516,0.1333332806825637,6,37.20000076293945,-5.599999905,114.5377960205078,470,1070.28955078125,31.600000381469727,303.2317199707031,24.731182098388672,26.58333206176757,470,0.1333332806825637,0.2756608695652174,0.1476608695652174,,1.4821045454545454,34.154955725678526,50,303.2317199707031,8.000713348388672,1,2020
36.554251,116.752101,9.649999618530272,19,217,19,677,13.491666793823242,-0.26666674,5,37.29999923706055,-6.5,115.77735900878906,452,1059.26611328125,30.799999237060547,288.4349365234375,25.871315002441406,25.96666717529297,452,-0.26666674,0.2932086956521739,0.1731434782608696,,1.4792159090909092,34.20617511514879,40,288.4349365234375,2.2025177478790283,1,2020
36.681258,117.526228,10.366666793823242,22,225,22,692,13.43333339691162,-0.449999958,6,38.20000076293945,-7,115.2333526611328,459,1066.2835693359375,31.200000762939453,349.6951599121094,27.13787078857422,25.933334350585938,459,-0.449999958,0.2669173913043479,0.1311217391304348,0.0004566666666666,1.4735244444444444,33.87809756203478,158,349.6951599121094,5.179785251617432,1,2020
36.978299,117.173722,9.94166660308838,17,210,17,637,13.362500190734863,-0.683333278,4,38.400001525878906,-7.199999809,119.24497985839844,435,1081.2474365234375,31.200000762939453,45,25.88975715637207,26.066665649414062,435,-0.683333278,0.2681869565217392,0.1468304347826087,0.0003722222222222,1.475968888888889,34.30607782812319,19,45,0.9853842258453368,1,2020
36.289813,116.455865,10.041666984558104,26,204,26,654,13.71250057220459,0.1000000610947609,8,37.29999923706055,-6.099999905,110.49374389648438,424,1050.9500732421875,31.200000762939453,23.19858932495117,26.921358108520508,26.11666679382324,424,0.1000000610947609,0.2676260869565217,0.1531434782608695,,1.472271739130435,34.02785526244028,48,23.19858932495117,5.2918806076049805,1,2020
37.309694,117.157165,10.47499942779541,16,192,16,574,13.295833587646484,-0.916666627,4,39.20000076293945,-7.699999809,123.47301483154295,405,1097.12939453125,31.5,248.55226135253903,26.721939086914062,26.183332443237305,405,-0.916666627,0.3168,0.1807478260869565,,1.4727533333333334,34.56221202509578,21,248.55226135253903,13.707801818847656,1,2020
36.075867,120.412002,7.058333396911621,36,156,36,693,12.762499809265137,0.8333333134651184,11,32.400001525878906,-4,87.03160858154297,394,941.266357421875,28.39999961853028,145.43746948242188,21.78497886657715,23.89999961853028,383,0.8333333134651184,0.3128173913043479,0.1627347826086956,,1.4636565217391304,30.78721961416185,77,145.43746948242188,12.491060256958008,1,2020
36.08765,120.374675,7.0916666984558105,48,159,48,714,13.079166412353516,1,15,32.70000076293945,-3.799999952,83.52498626708984,398,951.5238037109376,28.89999961853028,348.6900634765625,21.687055587768555,24.316665649414062,386,1,0.2223826086956521,0.1084869565217391,,1.4703844444444445,30.816242366799905,21,348.6900634765625,5.901051998138428,1,2020
37.623887,120.321366,9.008333206176758,26,170,26,600,12.295833587646484,-0.666666687,8,35.70000076293945,-6.199999809,103.18746185302734,373,1015.1140747070312,29.5,101.30992889404295,25.23342514038086,24.299999237060547,373,-0.666666687,0.2617866666666666,0.1564133333333333,0.00033,1.46345,31.99675729369161,11,101.30992889404295,1.1842325925827026,1,2020
36.107069,120.469282,7.141666889190674,36,161,36,702,13.012499809265137,1.0666667222976685,11,32.5,-3.900000095,87.94998931884766,401,941.0224609,28.600000381469727,135,21.9743595123291,24.14999961853028,390,1.0666667222976685,0.2789086956521739,0.1509826086956522,0.0003155555555555,1.463654347826087,30.74463255363962,9,135,4.262537956237793,1,2020
36.145987,120.432652,7.46666669845581,41,164,41,710,13,0.8333333134651184,13,33.099998474121094,-4.300000191,87.05435943603516,403,954.4179688,28.799999237060547,310.2363586425781,22.557905197143555,24.21666717529297,394,0.8333333134651184,0.2879521739130435,0.1698130434782608,,1.4737204545454547,30.78306928107057,51,310.2363586425781,3.949322462081909,1,2020
36.307624,120.396255,7.900000095367432,37,170,37,705,13.158333778381348,0.7166666388511658,12,33.79999923706055,-4.599999905,91.6860580444336,412,970.5032348632812,29.200000762939453,278.1300964355469,23.372779846191406,24.450000762939453,412,0.7166666388511658,0.4231347826086957,0.2345608695652174,,1.4741044444444444,30.86925740446623,9,278.1300964355469,1.642019271850586,1,2020
36.26468,120.033382,8.40000057220459,33,177,33,703,13.116666793823242,0.5833333134651184,10,34.29999923706055,-5,93.74993133544922,415,978.0972290039062,29.299999237060547,257.00537109375,24.48979759216309,24.51666641235352,415,0.5833333134651184,0.3100347826086956,0.1681478260869565,,1.468853488372093,31.24396184032217,8,257.00537109375,6.1740007400512695,1,2020
36.753895,119.970192,9.27500057220459,28,190,28,690,12.587499618530272,-0.333333343,9,35.60000228881836,-6.400000095,101.08621978759766,424,1004.9448852539062,29.200000762939453,106.38954162597656,26.05337142944336,24.38333320617676,424,-0.333333343,0.4191217391304348,0.2546347826086956,0.00057,1.4699422222222225,31.71533343574788,33,106.38954162597656,4.108956813812256,1,2020
36.889167,120.517581,8.625,30,195,30,717,12.362500190734863,-0.333333343,10,34.5,-6,102.43614959716795,443,989.9015502929688,28.5,186.34019470214844,25,23.91666603088379,443,-0.333333343,0.3034739130434782,0.1623304347826087,0.0003555555555555,1.4689244444444445,31.213076422472952,62,186.34019470214844,6.2848310470581055,1,2020
36.644211,117.966978,10.783332824707031,34,232,34,716,13.925000190734863,0.1166667118668556,11,38.29999923706055,-6.599999905,111.78192138671876,464,1059.2010498046875,31.700000762939453,198.43495178222656,28.154916763305664,26.350000381469727,464,0.1166667118668556,0.2023347826086956,0.1119130434782608,,1.4855681818181818,33.23036286529284,95,198.43495178222656,0.7344942092895508,1,2020
36.807011,118.017877,10.458333015441896,30,223,30,681,14.270833015441896,0.3500000238418579,9,38.19999694824219,-6.099999905,113.33757019042967,444,1068.732177734375,32.099998474121094,125.53768157958984,27.377836227416992,26.816665649414062,444,0.3500000238418579,0.2835217391304348,0.1534521739130434,,1.4760295454545456,33.38936405279731,41,125.53768157958984,3.989837884902954,1,2020
36.495014,117.8627,10.600000381469728,37,234,37,738,12.991666793823242,-0.766666651,12,38,-7.400000095,109.47491455078124,473,1053.0450439453125,30.600000381469727,355.6012878417969,27.894737243652344,25.299999237060547,473,-0.766666651,0.2363608695652174,0.1130478260869565,,1.4804488372093023,33.20933235355471,204,355.6012878417969,3.025747299194336,1,2020
36.826882,118.309398,11.033332824707031,24,217,24,662,13.94166660308838,7.947286206899663e-08,7,38.79999923706055,-7.099999905,114.2038345336914,431,1065.312255859375,31.700000762939453,1.6365762948989868,28.436426162719727,26.41666603088379,431,7.947286206899663e-08,0.3816434782608696,0.2186086956521739,,1.4725333333333337,33.08913205197591,59,1.6365762948989868,8.079148292541504,1,2020
36.80309,117.869686,10.93333339691162,24,219,24,667,13.791666984558104,-0.133333325,7,38.70000076293945,-7.099999905,115.40245819091795,441,1066.9664306640625,31.600000381469727,146.88865661621094,28.25150680541992,26.299999237060547,441,-0.133333325,0.2857478260869565,0.1593695652173913,,1.481815909090909,33.55498007285544,42,146.88865661621094,6.352043151855469,1,2020
36.959794,118.097923,10.966667175292969,25,215,25,653,13.949999809265137,-0.016666731,7,38.79999923706055,-7.099999905,115.21788024902344,433,1070.5478515625,31.700000762939453,275.1944274902344,28.264604568481445,26.5,433,-0.016666731,0.2273826086956521,0.1213173913043478,,1.4808477272727272,33.530185346129684,9,275.1944274902344,5.117584228515625,1,2020
37.171042,117.826743,11.041666030883787,22,205,22,616,13.5625,-0.616666734,6,39.09999847412109,-7.699999809,116.921142578125,413,1082.4742431640625,31.39999961853028,218.2901611328125,28.23955726623535,26.200000762939453,413,-0.616666734,0.2653347826086956,0.1466565217391304,,1.474086046511628,34.006669212906914,19,218.2901611328125,11.10465145111084,1,2020
36.185402,118.170856,11.024999618530272,33,245,33,765,12.387499809265137,-1.066666603,10,37.900001525878906,-8,110.86320495605467,493,1034.81689453125,29.89999961853028,120.25643920898438,29.089710235595703,24.53333282470703,493,-1.066666603,0.2609130434782609,0.1263652173913043,,1.479709523809524,32.29034613083638,310,120.25643920898438,6.426789283752441,1,2020
34.863791,117.556125,10.466666221618652,58,203,55,744,14.141666412353516,3.2166666984558105,16,36.09999847412109,-5.099999905,96.03800964355467,462,997.1159057617188,31,201.8014068603516,28.9935359954834,25.96666717529297,462,1.2999999523162842,0.2187652173913043,0.1146434782608695,,1.4820857142857145,31.923304072694933,92,201.8014068603516,7.462713241577148,1,2020
34.795339,117.263524,10.31666660308838,56,201,56,730,14.258333206176758,3.299999952316284,15,36.29999923706055,-5,96.1138153076172,450,1006.1918334960938,31.299999237060547,302.9052429199219,28.42057037353516,26.21666717529297,450,1.2999999523162842,0.2645304347826087,0.1586260869565217,,1.4800763157894736,32.002044307877185,41,302.9052429199219,4.692793369293213,1,2020
34.772931,117.590738,10.416666984558104,50,197,50,717,14.116666793823242,1.25,14,36.29999923706055,-5.199999809,97.95684814453124,451,1000.6573486328124,31.100000381469727,47.6025619506836,28.69605255126953,26.01666641235352,451,1.25,0.5103347826086957,0.2927,,1.473809756097561,31.795970690336343,52,47.6025619506836,7.196245193481445,1,2020
34.563103,117.734287,10.074999809265137,55,187,53,712,14.37083339691162,3.450000047683716,15,36,-4.800000191,95.24609375,445,994.5589599609376,31.200000762939453,239.03623962402344,27.98611068725586,26.233333587646484,445,1.5999999046325684,0.3254347826086957,0.1809043478260869,,1.4788805555555555,31.475683585073742,35,239.03623962402344,4.056452751159668,1,2020
35.099638,117.461866,10.649999618530272,38,208,38,721,13.5,0.5666666626930237,10,36.29999923706055,-6,102.52163696289062,459,998.4032592773438,30.299999237060547,299.0545959472656,29.338844299316406,25.28333282470703,459,0.5666666626930237,0.3724826086956522,0.2005521739130434,,1.474960975609756,32.30017473423412,172,299.0545959472656,7.137264728546143,1,2020
35.11412,117.165881,10.533333778381348,38,208,38,707,14.108333587646484,1.0166667699813845,11,36.70000076293945,-5.400000095,102.7709732055664,446,1016.2807006835938,31.299999237060547,8.130101203918457,28.701181411743164,26.183334350585938,446,1.0166667699813845,0.3633086956521739,0.2199739130434782,0.0004177777777777,1.475607317073171,32.37668015915571,68,8.130101203918457,6.541306495666504,1,2020
37.449035,118.582182,9.908333778381348,21,203,21,620,13.604166984558104,-0.433333308,6,37.900001525878906,-6.699999809,115.95806121826172,412,1078.550048828125,31.200000762939453,349.99200439453125,26.143360137939453,26.21666717529297,412,-0.433333308,0.3529565217391304,0.2300130434782608,0.0003855555555555,1.464084090909091,34.128344372898965,6,349.99200439453125,4.003250598907471,1,2020
37.886217,118.525519,10.050000190734863,15,193,15,574,13.274999618530272,-0.883333325,4,38.400001525878906,-7.300000191,122.11945343017578,397,1087.7030029296875,31.100000381469727,315,26.171875,25.983333587646484,397,-0.883333325,0.2185826086956521,0.1267565217391304,,1.4737739130434784,34.41449068166676,15,315,1.3137449026107788,1,2020
37.573412,118.575234,10.008333206176758,21,200,21,607,13.429166793823242,-0.683333337,6,38.20000076293945,-7.099999905,116.7109146118164,405,1084.6353759765625,31.100000381469727,351.8699035644531,26.199825286865234,26.11666679382324,405,-0.683333337,0.2511652173913044,0.1351565217391304,0.0003666666666666,1.4710521739130435,34.26867891996488,13,351.8699035644531,1.642019271850586,1,2020
37.490919,118.255084,10.416666984558104,22,200,22,604,13.508333206176758,-0.683333278,6,38.59999847412109,-7.300000191,116.67435455322266,404,1087.7684326171875,31.299999237060547,108.43495178222656,26.986183166503903,26.21666717529297,404,-0.683333278,0.2660043478260869,0.1601,,1.471257777777778,34.36052563619822,8,108.43495178222656,0.7344942092895508,1,2020
37.053915,118.419437,11,22,210,22,638,13.658333778381348,-0.399999976,6,39.09999847412109,-7.5,115.2595672607422,420,1075.6220703125,31.600000381469727,232.76516723632807,28.132991790771484,26.26666641235352,420,-0.399999976,0.4831782608695652,0.2847652173913043,0.00067,1.4693844444444446,33.43578970116299,12,232.76516723632807,7.254725456237793,1,2020
37.541312,121.400303,6.591666221618652,35,173,35,669,12.329166412353516,1.2333333492279053,9,31.89999961853028,-4.099999905,97.96102142333984,410,957.3981323242188,27.799999237060547,101.30992889404295,20.66353225708008,23.51666641235352,410,0.200000062584877,0.1729090909090909,0.0625954545454545,,,31.127516409515984,6,101.30992889404295,1.1842325925827026,1,2020
37.49833,121.267638,7.691666603088379,43,178,42,690,12.279167175292969,1.0166667699813845,12,33.400001525878906,-5.199999809,95.72233581542967,416,984.3374633789062,28.200000762939453,275.7106018066406,23.028942108154297,23.666667938232425,404,-0.333333343,0.347804347826087,0.2286391304347826,,1.4725772727272728,31.242295823446288,6,275.7106018066406,4.658481597900391,1,2020
37.387454,121.601015,7.2083330154418945,47,185,45,724,12.3125,1.283333420753479,12,32.70000076293945,-4.699999809,94.2127456665039,432,964.9496459960938,28,323.1300964355469,22.043832778930664,23.549999237060547,432,0.0833333730697631,0.1727217391304348,0.0935347826086956,,1.4788818181818182,31.047152258330183,21,323.1300964355469,2.32153058052063,1,2020
37.511322,121.444949,,,,,,,,,,,,,,,24.7751407623291,,,,,0.3326647058823529,0.131835294117647,,,31.096775004485533,0,24.7751407623291,6.621850967407227,1,2020
37.795697,120.829141,8.050000190734863,25,159,25,564,12.133333206176758,-0.683333337,7,33.79999923706055,-5.599999905,103.26885986328124,352,999.227783203125,28.200000762939453,348.6900634765625,23.81656837463379,23.733333587646484,349,-0.683333337,0.3004565217391304,0.1875913043478261,0.0003555555555555,1.4704844444444445,31.450223866483302,9,348.6900634765625,1.1842325925827026,1,2020
36.979757,120.711555,8.625,34,201,34,736,12.50416660308838,-0.166666672,10,34.400001525878906,-5.800000191,102.79071044921876,455,988.2088012695312,28.600000381469727,239.03623962402344,25.072673797607425,24.03333282470703,455,-0.166666672,0.2121434782608695,0.1147173913043478,,1.4790200000000002,31.252366456202264,40,239.03623962402344,4.056452751159668,1,2020
37.178187,119.942057,9.30833339691162,33,193,33,677,12.75416660308838,-0.299999952,11,36,-6.099999905,103.40222930908205,423,1017.8150634765624,29.89999961853028,315,25.856481552124023,24.76666641235352,423,-0.299999952,0.2278478260869565,0.1229,,1.4769488888888889,32.08308247447042,57,315,1.9701858758926392,1,2020
37.795697,120.829141,8.050000190734863,25,159,25,564,12.133333206176758,-0.683333337,7,33.79999923706055,-5.599999905,103.26885986328124,352,999.227783203125,28.200000762939453,348.6900634765625,23.81656837463379,23.733333587646484,349,-0.683333337,0.3004565217391304,0.1875913043478261,0.0003555555555555,1.4704844444444445,31.450223866483302,9,348.6900634765625,1.1842325925827026,1,2020
37.354517,120.433904,9.141666412353516,30,182,30,655,12.12916660308838,-0.899999976,9,35.70000076293945,-6.599999905,102.5285186767578,406,1013.8057250976562,29.100000381469727,74.74488067626953,25.606908798217773,24.049999237060547,406,-0.899999976,0.2597869565217391,0.1514652173913043,0.0003277777777777,1.472290909090909,31.784591987693165,73,74.74488067626953,2.646517753601074,1,2020
37.335993,120.849595,7.983333587646484,31,179,31,660,11.733333587646484,-0.916666687,9,33.70000076293945,-6.099999905,101.2016143798828,407,985.2418212890624,27.600000381469727,217.8749847412109,23.689416885375977,23.183332443237305,402,-0.916666687,0.2705260869565217,0.1653913043478261,0.0004688888888888,1.4603608695652175,31.473863314523943,121,217.8749847412109,5.281790733337402,1,2020
36.688316,121.173506,7.400000095367432,34,180,34,718,12.466666221618652,0.2499999403953552,10,33,-4.900000095,95.2311782836914,425,959.5556030273438,28.100000381469727,198.43495178222656,22.42424201965332,23.66666603088379,425,0.2499999403953552,0.2354,0.1136058823529411,,1.4548731707317073,31.023010414612727,6,198.43495178222656,0.7344942092895508,1,2020
36.728077,119.02491,11.125,27,214,27,688,12.99583339691162,-0.599999964,8,38.5,-7.699999809,109.8343505859375,440,1046.8251953125,30.799999237060547,251.56504821777344,28.89610481262207,25.316665649414062,440,-0.599999964,0.310604347826087,0.1683347826086956,0.0004688888888888,1.470271739130435,32.45572179609083,30,251.56504821777344,4.398545265197754,1,2020
36.755925,119.211251,10.866666793823242,26,209,26,687,12.81666660308838,-0.683333337,7,38.09999847412109,-7.599999905,108.25262451171876,437,1041.969970703125,30.5,333.4349365234375,28.521434783935547,25.100000381469727,437,-0.683333337,0.2485826086956521,0.1373304347826087,0.0002888888888888,1.473595652173913,32.42242903319587,20,333.4349365234375,2.076667308807373,1,2020
36.653671,119.166343,10.94166660308838,30,217,30,713,12.787500381469728,-0.74999994,9,38.29999923706055,-7.699999809,107.1407241821289,450,1044.574951171875,30.600000381469727,108.43495178222656,28.568321228027344,25.08333396911621,450,-0.74999994,0.2748260869565218,0.1446782608695652,,1.473675,32.319655173581154,49,108.43495178222656,2.2025177478790283,1,2020
36.707459,119.132288,10.758333206176758,37,220,37,723,13.12916660308838,-0.433333308,11,38.09999847412109,-7.099999905,106.26991271972656,454,1047.9014892578125,31,188.97262573242188,28.237096786499023,25.46666717529297,454,-0.433333308,0.3265130434782609,0.1712130434782608,,1.478225,32.39637043544643,42,188.97262573242188,4.458974838256836,1,2020
36.51246,118.543274,11.149999618530272,33,236,33,730,13.241666793823242,-0.483333319,9,38.70000076293945,-7.699999809,111.75495147705078,471,1051.0770263671875,31,228.1798248291016,28.811368942260746,25.58333396911621,466,-0.483333319,0.2594608695652174,0.1440608695652174,,1.4740466666666667,32.17684377881599,84,228.1798248291016,5.901051998138428,1,2020
36.688035,118.841035,11.083333015441896,29,224,29,707,13.18333339691162,-0.483333349,8,38.59999847412109,-7.5,110.87581634521484,453,1047.7689208984375,31.100000381469727,302.47119140625,28.713298797607425,25.53333282470703,453,-0.483333349,0.2455652173913043,0.1517130434782609,0.0003188888888888,1.47206,32.456543250083925,74,302.47119140625,3.025747299194336,1,2020
36.685178,118.479637,11.083333015441896,33,231,33,713,13.600000381469728,-0.300000072,9,38.79999923706055,-7.300000191,111.75775909423828,458,1063.7647705078125,31.5,135,28.56529235839844,26.08333396911621,456,-0.300000072,0.3135,0.1594260869565217,,1.4760622222222224,32.5990093078981,89,135,12.916404724121094,1,2020
35.996404,119.410051,9.116666793823242,41,226,41,800,12.81666660308838,0,12,35.20000076293945,-6.099999905,100.2143096923828,489,995.8147583007812,29.100000381469727,292.7509766,25.899621963500977,24.51666641235352,489,0,0.201491304347826,0.1083826086956521,,1.476257777777778,31.42167572605801,65,292.7509766,7.760402202606201,1,2020
36.857133,118.791062,11.091666221618652,26,215,26,674,13.387499809265137,-0.51666671,7,39,-7.5,111.8833465576172,434,1067.4952392578125,31.5,285.6422424316406,28.440170288085938,25.933334350585938,434,-0.51666671,0.3343434782608696,0.1798173913043478,0.0004599999999999,1.4682586956521742,32.77738198648155,30,285.6422424316406,6.008224487304688,1,2020
36.479642,119.21892,10.399999618530272,29,215,29,715,12.72499942779541,-0.549999952,8,37.29999923706055,-7.400000095,106.44417572021484,449,1023.857422,29.89999961853028,126.8698959350586,27.88203811645508,24.76666641235352,449,-0.549999952,0.4804695652173913,0.2780217391304348,0.0005677777777777,1.4687613636363637,32.12077104614536,52,126.8698959350586,4.635463237762451,1,2020
36.382973,119.755271,9.25,41,200,41,746,12.84999942779541,0.0333333797752857,13,35.29999923706055,-6,96.62966918945312,449,995.9736938476562,29.299999237060547,120.3791275024414,26.20396614074707,24.53333282470703,449,0.0333333797752857,0.267095652173913,0.1557826086956522,,1.478943181818182,31.672738217929567,27,120.3791275024414,7.760402202606201,1,2020
36.843256,119.403185,10.241666793823242,32,208,32,699,12.887499809265137,-0.533333361,10,37.20000076293945,-7,105.49934387207033,439,1035.3504638671875,30.200000762939453,168.6900634765625,27.531362533569336,25.03333282470703,439,-0.533333361,0.2885869565217391,0.1657608695652174,0.0003222222222222,1.475848888888889,32.39688768393803,7,168.6900634765625,1.1842325925827026,1,2020
35.444226,116.605763,10.81666660308838,30,199,30,685,14.108333587646484,0.9500000476837158,9,37,-5.599999905,102.9456787109375,425,1020.730224609375,31.39999961853028,347.00537109375,29.23423385620117,26.233333587646484,425,0.9500000476837158,0.3288391304347826,0.1703913043478261,0.0003577777777777,1.480323076923077,32.70249284444611,25,347.00537109375,3.095987558364868,1,2020
35.551938,116.78365,10.883333206176758,30,213,30,698,14.133333206176758,0.8666667938232422,9,37.29999923706055,-5.699999809,106.20618438720705,440,1027.252197265625,31.600000381469727,255.96376037597656,29.17783737182617,26.299999237060547,440,0.8666667938232422,0.3818130434782609,0.2206043478260869,0.0004233333333333,1.47663,32.82127572269231,50,255.96376037597656,1.9147183895111084,1,2020
34.806657,117.129188,9.800000190734863,47,200,47,713,14.175000190734863,1.3333333730697632,14,35.79999923706055,-4.800000191,98.23735809326172,442,999.26220703125,31,230.71060180664065,27.37430191040039,26.08333396911621,442,1.3333333730697632,0.2733260869565218,0.1534478260869565,,1.478368292682927,32.07393533421775,53,230.71060180664065,6.5736470222473145,1,2020
35.012706,116.650526,10.074999809265137,35,193,35,684,14.12916660308838,1.3499999046325684,10,35.900001525878906,-4.900000095,99.12873077392578,418,1000.1305541992188,31,312.3974304199219,28.06406784057617,26.14999961853028,418,1.3499999046325684,0.3140695652173913,0.1867478260869565,,1.4803810810810811,32.40347884655339,35,312.3974304199219,7.196245193481445,1,2020
35.06658,116.311549,10.44166660308838,39,197,39,699,14.404167175292969,1.3166667222976685,12,36.5,-5,97.99374389648438,421,1014.5072021484376,31.5,284.0362548828125,28.60730743408203,26.450000762939453,421,1.3166667222976685,0.2402130434782608,0.1310739130434782,,1.48425,32.59278633636633,47,284.0362548828125,1.9147183895111084,1,2020
35.40794,116.342308,10.658332824707031,33,195,33,681,14.12916660308838,0.9666667580604552,10,37.09999847412109,-5.5,100.95840454101562,416,1022.9135131835938,31.600000381469727,315,28.728660583496094,26.299999237060547,416,0.9666667580604552,0.2814434782608696,0.1560347826086956,,1.4878184210526315,32.78548128775008,48,315,3.281345844268799,1,2020
35.664719,117.250824,10.774999618530272,31,224,31,717,13.570833206176758,0.2333333939313888,9,37.29999923706055,-6.5,108.2947998046875,459,1026.196533203125,30.799999237060547,333.4349365234375,28.88739967346192,25.64999961853028,459,0.2333333939313888,0.3388521739130435,0.1731043478260869,0.0005888888888888,1.4738642857142858,32.96939473208021,97,333.4349365234375,1.0386748313903809,1,2020
35.765957,116.131779,10.866666793823242,24,188,24,631,13.699999809265137,0.4333333671092987,7,37.70000076293945,-6.400000095,104.86837768554688,393,1030.1412353515625,31.299999237060547,172.87498474121094,28.824050903320312,25.96666717529297,393,0.4333333671092987,0.3483521739130435,0.2138130434782608,0.0007255555555555,1.4773789473684211,33.52054420736852,53,172.87498474121094,3.740084171295166,1,2020
